timestamp,room_temperature,target_temperature,temp_diff,hvac_status,is_day,day_type,intensity,state,motion,location,anomaly
2024-11-09 02:37,71.924,72,0.076,idle,false,1,71,on,false,living room,false
2024-11-09 02:38,71.919,72,0.081,idle,false,1,71,on,true,living room,false
2024-11-09 02:39,71.936,72,0.064,idle,false,1,70,on,false,living room,false
2024-11-09 02:40,71.935,72,0.065,idle,false,1,70,on,false,living room,false
2024-11-09 02:41,71.926,72,0.074,idle,false,1,70,on,false,living room,false
2024-11-09 02:42,71.942,72,0.058,idle,false,1,70,off,false,living room,false
2024-11-09 02:43,71.929,72,0.071,idle,false,1,70,off,false,living room,false
2024-11-09 02:44,71.926,72,0.074,idle,false,1,70,off,false,living room,false
2024-11-09 02:45,71.929,72,0.071,idle,false,1,74,on,false,living room,false
2024-11-09 02:46,71.925,72,0.075,idle,false,1,74,on,false,living room,false
2024-11-09 02:47,71.914,72,0.086,idle,false,1,74,on,false,living room,false
2024-11-09 02:48,71.925,72,0.075,idle,false,1,74,off,true,living room,false
2024-11-09 02:49,71.929,72,0.071,idle,false,1,76,on,true,living room,false
2024-11-09 02:50,71.943,72,0.057,idle,false,1,76,on,false,living room,false
2024-11-09 02:51,71.959,72,0.041,idle,false,1,76,on,false,living room,false
2024-11-09 02:52,71.962,72,0.038,idle,false,1,76,on,false,living room,false
2024-11-09 02:53,71.975,72,0.025,idle,false,1,76,on,true,living room,false
2024-11-09 02:54,71.973,72,0.027,idle,false,1,76,off,false,living room,false
2024-11-09 02:55,71.964,72,0.036,idle,false,1,76,off,true,living room,false
2024-11-09 02:56,71.947,72,0.053,idle,false,1,81,on,true,living room,false
2024-11-09 02:57,71.938,72,0.062,idle,false,1,81,on,false,living room,false
2024-11-09 02:58,71.935,72,0.065,idle,false,1,81,off,true,living room,false
2024-11-09 02:59,71.927,72,0.073,idle,false,1,81,on,false,living room,false
2024-11-09 03:00,71.925,72,0.075,idle,false,1,81,on,true,living room,false
2024-11-09 03:01,71.917,72,0.083,idle,false,1,81,on,true,living room,false
2024-11-09 03:02,71.906,72,0.094,idle,false,1,81,on,false,living room,false
2024-11-09 03:03,71.923,72,0.077,idle,false,1,81,on,true,living room,false
2024-11-09 03:04,71.916,72,0.084,idle,false,1,81,on,false,living room,false
2024-11-09 03:05,71.923,72,0.077,idle,false,1,81,on,false,living room,false
2024-11-09 03:06,71.911,72,0.089,idle,false,1,81,on,false,living room,false
2024-11-09 03:07,71.910,72,0.090,idle,false,1,81,off,false,living room,false
2024-11-09 03:08,71.924,72,0.076,idle,false,1,76,on,false,living room,false
2024-11-09 03:09,71.927,72,0.073,idle,false,1,76,on,true,living room,false
2024-11-09 03:10,71.914,72,0.086,idle,false,1,76,on,false,living room,false
2024-11-09 03:11,71.922,72,0.078,idle,false,1,76,off,false,living room,false
2024-11-09 03:12,71.917,72,0.083,idle,false,1,71,on,true,living room,false
2024-11-09 03:13,71.932,72,0.068,idle,false,1,71,on,false,living room,false
2024-11-09 03:14,71.916,72,0.084,idle,false,1,71,off,false,living room,false
2024-11-09 03:15,71.902,72,0.098,idle,false,1,71,off,false,living room,false
2024-11-09 03:16,71.899,72,0.101,idle,false,1,71,off,false,living room,false
2024-11-09 03:17,71.909,72,0.091,idle,false,1,71,off,false,living room,false
2024-11-09 03:18,71.926,72,0.074,idle,false,1,90,on,true,living room,false
2024-11-09 03:19,71.917,72,0.083,idle,false,1,90,on,true,living room,false
2024-11-09 03:20,71.928,72,0.072,idle,false,1,90,on,false,living room,false
2024-11-09 03:21,71.917,72,0.083,idle,false,1,90,off,false,living room,false
2024-11-09 03:22,71.900,72,0.100,idle,false,1,90,off,true,living room,false
2024-11-09 03:23,71.906,72,0.094,idle,false,1,90,off,true,living room,false
2024-11-09 03:24,71.906,72,0.094,idle,false,1,78,on,false,living room,false
2024-11-09 03:25,71.909,72,0.091,idle,false,1,78,off,true,living room,false
2024-11-09 03:26,71.906,72,0.094,idle,false,1,73,on,false,living room,false
2024-11-09 03:27,71.901,72,0.099,idle,false,1,73,on,true,living room,false
2024-11-09 03:28,71.887,72,0.113,idle,false,1,74,on,true,living room,false
2024-11-09 03:29,71.885,72,0.115,idle,false,1,74,on,true,living room,false
2024-11-09 03:30,71.895,72,0.105,idle,false,1,74,on,false,living room,false
2024-11-09 03:31,71.888,72,0.112,idle,false,1,74,on,true,living room,false
2024-11-09 03:32,71.890,72,0.110,idle,false,1,74,on,false,living room,false
2024-11-09 03:33,71.875,72,0.125,idle,false,1,76,on,false,living room,false
2024-11-09 03:34,71.892,72,0.108,idle,false,1,76,off,false,living room,false
2024-11-09 03:35,71.893,72,0.107,idle,false,1,85,on,false,living room,false
2024-11-09 03:36,71.873,72,0.127,idle,false,1,85,on,false,living room,false
2024-11-09 03:37,71.863,72,0.137,idle,false,1,85,on,false,living room,false
2024-11-09 03:38,71.877,72,0.123,idle,false,1,85,off,true,living room,false
2024-11-09 03:39,71.861,72,0.139,idle,false,1,85,off,true,living room,false
2024-11-09 03:40,71.855,72,0.145,idle,false,1,85,off,false,living room,false
2024-11-09 03:41,71.853,72,0.147,idle,false,1,85,off,true,living room,false
2024-11-09 03:42,71.867,72,0.133,idle,false,1,85,off,true,living room,false
2024-11-09 03:43,71.865,72,0.135,idle,false,1,92,on,true,living room,true
2024-11-09 03:44,71.851,72,0.149,idle,false,1,92,on,false,living room,false
2024-11-09 03:45,71.839,72,0.161,idle,false,1,90,on,true,living room,false
2024-11-09 03:46,71.840,72,0.160,idle,false,1,90,on,true,living room,false
2024-11-09 03:47,71.859,72,0.141,idle,false,1,90,on,true,living room,false
2024-11-09 03:48,71.855,72,0.145,idle,false,1,90,off,true,living room,false
2024-11-09 03:49,71.862,72,0.138,idle,false,1,90,off,false,living room,false
2024-11-09 03:50,71.880,72,0.120,idle,false,1,89,on,false,living room,false
2024-11-09 03:51,71.866,72,0.134,idle,false,1,89,on,false,living room,false
2024-11-09 03:52,71.872,72,0.128,idle,false,1,89,on,false,living room,false
2024-11-09 03:53,71.875,72,0.125,idle,false,1,88,on,false,living room,false
2024-11-09 03:54,71.884,72,0.116,idle,false,1,88,on,true,living room,false
2024-11-09 03:55,71.895,72,0.105,idle,false,1,86,on,false,living room,false
2024-11-09 03:56,71.883,72,0.117,idle,false,1,86,on,true,living room,false
2024-11-09 03:57,71.878,72,0.122,idle,false,1,86,on,false,living room,false
2024-11-09 03:58,71.893,72,0.107,idle,false,1,86,on,true,living room,false
2024-11-09 03:59,71.887,72,0.113,idle,false,1,86,off,false,living room,false
2024-11-09 04:00,71.902,72,0.098,idle,false,1,86,off,true,living room,false
2024-11-09 04:01,71.894,72,0.106,idle,false,1,90,on,false,living room,false
2024-11-09 04:02,71.905,72,0.095,idle,false,1,90,on,false,living room,false
2024-11-09 04:03,71.896,72,0.104,idle,false,1,90,on,true,living room,false
2024-11-09 04:04,71.882,72,0.118,idle,false,1,90,off,false,living room,false
2024-11-09 04:05,71.885,72,0.115,idle,false,1,90,off,false,living room,false
2024-11-09 04:06,71.885,72,0.115,idle,false,1,90,off,true,living room,false
2024-11-09 04:07,71.885,72,0.115,idle,false,1,90,off,false,living room,false
2024-11-09 04:08,71.885,72,0.115,idle,false,1,70,on,false,living room,false
2024-11-09 04:09,71.880,72,0.120,idle,false,1,70,off,false,living room,false
2024-11-09 04:10,71.876,72,0.124,idle,false,1,78,on,false,living room,false
2024-11-09 04:11,71.856,72,0.144,idle,false,1,78,on,false,living room,false
2024-11-09 04:12,71.848,72,0.152,idle,false,1,78,on,true,living room,false
2024-11-09 04:13,71.828,72,0.172,idle,false,1,78,on,true,living room,false
2024-11-09 04:14,71.846,72,0.154,idle,false,1,78,on,false,living room,false
2024-11-09 04:15,71.840,72,0.160,idle,false,1,78,on,false,living room,false
2024-11-09 04:16,71.833,72,0.167,idle,false,1,80,on,true,living room,false
2024-11-09 04:17,71.815,72,0.185,idle,false,1,80,on,true,living room,false
2024-11-09 04:18,71.810,72,0.190,idle,false,1,80,on,false,living room,false
2024-11-09 04:19,71.828,72,0.172,idle,false,1,80,on,true,living room,false
2024-11-09 04:20,71.834,72,0.166,idle,false,1,78,on,true,living room,false
2024-11-09 04:21,71.824,72,0.176,idle,false,1,78,on,false,living room,false
2024-11-09 04:22,71.808,72,0.192,idle,false,1,78,on,false,living room,true
2024-11-09 04:23,71.817,72,0.183,idle,false,1,78,on,false,living room,false
2024-11-09 04:24,71.809,72,0.191,idle,false,1,80,on,true,living room,false
2024-11-09 04:25,71.829,72,0.171,idle,false,1,79,on,true,living room,false
2024-11-09 04:26,71.826,72,0.174,idle,false,1,79,on,false,living room,false
2024-11-09 04:27,71.810,72,0.190,idle,false,1,79,on,false,living room,false
2024-11-09 04:28,71.801,72,0.199,idle,false,1,79,on,true,living room,false
2024-11-09 04:29,71.802,72,0.198,idle,false,1,79,on,true,living room,false
2024-11-09 04:30,71.793,72,0.207,idle,false,1,79,on,false,living room,false
2024-11-09 04:31,71.790,72,0.210,idle,false,1,79,off,false,living room,false
2024-11-09 04:32,71.780,72,0.220,idle,false,1,77,on,true,living room,false
2024-11-09 04:33,71.762,72,0.238,idle,false,1,77,on,true,living room,false
2024-11-09 04:34,71.765,72,0.235,idle,false,1,77,on,true,living room,false
2024-11-09 04:35,71.773,72,0.227,idle,false,1,77,on,false,living room,false
2024-11-09 04:36,71.771,72,0.229,idle,false,1,77,on,true,living room,false
2024-11-09 04:37,71.775,72,0.225,idle,false,1,77,on,false,living room,false
2024-11-09 04:38,71.768,72,0.232,idle,false,1,77,on,false,living room,false
2024-11-09 04:39,71.753,72,0.247,idle,false,1,77,on,false,living room,false
2024-11-09 04:40,71.759,72,0.241,idle,false,1,77,on,true,living room,false
2024-11-09 04:41,71.746,72,0.254,idle,false,1,77,on,false,living room,false
2024-11-09 04:42,71.761,72,0.239,idle,false,1,77,on,false,living room,false
2024-11-09 04:43,71.775,72,0.225,idle,false,1,77,on,true,living room,false
2024-11-09 04:44,71.787,72,0.213,idle,false,1,77,on,true,living room,false
2024-11-09 04:45,71.792,72,0.208,idle,false,1,77,on,false,living room,false
2024-11-09 04:46,71.801,72,0.199,idle,false,1,77,on,false,living room,false
2024-11-09 04:47,71.786,72,0.214,idle,false,1,76,on,false,living room,false
2024-11-09 04:48,71.797,72,0.203,idle,false,1,76,off,false,living room,true
2024-11-09 04:49,71.780,72,0.220,idle,false,1,76,off,false,living room,false
2024-11-09 04:50,71.773,72,0.227,idle,false,1,76,off,true,living room,false
2024-11-09 04:51,71.780,72,0.220,idle,false,1,72,on,false,living room,false
2024-11-09 04:52,71.781,72,0.219,idle,false,1,72,on,false,living room,false
2024-11-09 04:53,71.799,72,0.201,idle,false,1,72,on,true,living room,false
2024-11-09 04:54,71.782,72,0.218,idle,false,1,72,off,false,living room,false
2024-11-09 04:55,71.783,72,0.217,idle,false,1,79,on,false,living room,false
2024-11-09 04:56,71.774,72,0.226,idle,false,1,79,on,true,living room,false
2024-11-09 04:57,71.762,72,0.238,idle,false,1,79,on,true,living room,false
2024-11-09 04:58,71.770,72,0.230,idle,false,1,79,on,false,living room,false
2024-11-09 04:59,71.751,72,0.249,idle,false,1,79,on,false,living room,false
2024-11-09 05:00,71.744,72,0.256,idle,false,1,79,on,false,living room,false
2024-11-09 05:01,71.735,72,0.265,idle,false,1,77,on,false,living room,false
2024-11-09 05:02,71.720,72,0.280,idle,false,1,77,on,false,living room,false
2024-11-09 05:03,71.704,72,0.296,idle,false,1,77,on,true,living room,false
2024-11-09 05:04,71.691,72,0.309,idle,false,1,77,on,true,living room,false
2024-11-09 05:05,71.690,72,0.310,idle,false,1,75,on,false,living room,false
2024-11-09 05:06,71.685,72,0.315,idle,false,1,75,on,true,living room,false
2024-11-09 05:07,71.688,72,0.312,idle,false,1,75,off,false,living room,false
2024-11-09 05:08,71.658,72,0.342,idle,false,1,75,off,true,living room,true
2024-11-09 05:09,71.644,72,0.356,idle,false,1,75,off,false,living room,false
2024-11-09 05:10,71.641,72,0.359,idle,false,1,76,on,false,living room,false
2024-11-09 05:11,71.650,72,0.350,idle,false,1,76,on,false,living room,false
2024-11-09 05:12,71.644,72,0.356,idle,false,1,76,on,true,living room,false
2024-11-09 05:13,71.630,72,0.370,idle,false,1,76,on,false,living room,false
2024-11-09 05:14,71.642,72,0.358,idle,false,1,76,off,false,living room,false
2024-11-09 05:15,71.626,72,0.374,idle,false,1,76,off,false,living room,false
2024-11-09 05:16,71.616,72,0.384,idle,false,1,72,on,true,living room,false
2024-11-09 05:17,71.613,72,0.387,idle,false,1,72,off,true,living room,false
2024-11-09 05:18,71.596,72,0.404,idle,false,1,72,on,false,living room,false
2024-11-09 05:19,71.590,72,0.410,idle,false,1,71,on,false,living room,false
2024-11-09 05:20,71.574,72,0.426,idle,false,1,100,on,false,living room,true
2024-11-09 05:21,71.563,72,0.437,idle,false,1,90,on,true,living room,false
2024-11-09 05:22,71.573,72,0.427,idle,false,1,90,on,true,living room,false
2024-11-09 05:23,71.589,72,0.411,idle,false,1,90,on,false,living room,false
2024-11-09 05:24,71.582,72,0.418,idle,false,1,90,on,false,living room,false
2024-11-09 05:25,71.571,72,0.429,idle,false,1,90,on,false,living room,false
2024-11-09 05:26,71.567,72,0.433,idle,false,1,90,off,false,living room,false
2024-11-09 05:27,71.582,72,0.418,idle,false,1,88,on,false,living room,false
2024-11-09 05:28,71.592,72,0.408,idle,false,1,88,on,true,living room,false
2024-11-09 05:29,71.600,72,0.400,idle,false,1,86,on,true,living room,false
2024-11-09 05:30,71.591,72,0.409,idle,false,1,86,on,false,living room,false
2024-11-09 05:31,71.599,72,0.401,idle,false,1,86,on,false,living room,false
2024-11-09 05:32,71.586,72,0.414,idle,false,1,86,on,true,living room,false
2024-11-09 05:33,71.425,72,0.575,idle,false,1,86,on,true,living room,true
2024-11-09 05:34,71.434,72,0.566,idle,false,1,86,off,false,living room,false
2024-11-09 05:35,71.422,72,0.578,idle,false,1,86,off,false,living room,false
2024-11-09 05:36,71.425,72,0.575,idle,false,1,73,on,false,living room,false
2024-11-09 05:37,71.429,72,0.571,idle,false,1,73,on,false,living room,false
2024-11-09 05:38,71.414,72,0.586,idle,false,1,73,on,false,living room,false
2024-11-09 05:39,71.405,72,0.595,idle,false,1,17,on,false,living room,true
2024-11-09 05:40,71.395,72,0.605,idle,false,1,17,off,false,living room,false
2024-11-09 05:41,71.414,72,0.586,idle,false,1,17,off,true,living room,false
2024-11-09 05:42,71.426,72,0.574,idle,false,1,17,off,true,living room,false
2024-11-09 05:43,71.420,72,0.580,idle,false,1,17,off,true,living room,false
2024-11-09 05:44,71.424,72,0.576,idle,false,1,17,off,true,living room,false
2024-11-09 05:45,71.410,72,0.590,idle,false,1,17,off,false,living room,false
2024-11-09 05:46,71.412,72,0.588,idle,false,1,70,on,true,living room,false
2024-11-09 05:47,71.428,72,0.572,idle,false,1,70,on,false,living room,false
2024-11-09 05:48,71.439,72,0.561,idle,false,1,70,off,true,living room,false
2024-11-09 05:49,71.428,72,0.572,idle,false,1,78,on,false,living room,false
2024-11-09 05:50,71.448,72,0.552,idle,false,1,78,on,false,living room,false
2024-11-09 05:51,71.440,72,0.560,idle,false,1,78,on,true,living room,false
2024-11-09 05:52,71.448,72,0.552,idle,false,1,78,on,true,living room,false
2024-11-09 05:53,71.453,72,0.547,idle,false,1,78,off,true,living room,false
2024-11-09 05:54,71.446,72,0.554,idle,false,1,78,off,true,living room,false
2024-11-09 05:55,71.455,72,0.545,idle,false,1,78,off,true,living room,false
2024-11-09 05:56,71.468,72,0.532,idle,false,1,85,on,false,living room,false
2024-11-09 05:57,71.464,72,0.536,idle,false,1,85,on,true,living room,false
2024-11-09 05:58,71.467,72,0.533,idle,false,1,85,on,false,living room,false
2024-11-09 05:59,71.481,72,0.519,idle,false,1,85,on,false,living room,false
2024-11-09 06:00,71.508,72,0.492,idle,true,1,85,on,true,living room,false
2024-11-09 06:01,71.493,72,0.507,idle,true,1,85,on,true,living room,false
2024-11-09 06:02,71.513,72,0.487,idle,true,1,85,on,true,living room,false
2024-11-09 06:03,71.494,72,0.506,idle,true,1,85,on,true,living room,false
2024-11-09 06:04,71.521,72,0.479,idle,true,1,85,on,false,living room,false
2024-11-09 06:05,71.504,72,0.496,idle,true,1,85,on,false,living room,false
2024-11-09 06:06,71.529,72,0.471,idle,true,1,85,on,false,living room,false
2024-11-09 06:07,71.558,72,0.442,idle,true,1,85,on,true,living room,false
2024-11-09 06:08,71.576,72,0.424,idle,true,1,85,on,true,living room,false
2024-11-09 06:09,71.569,72,0.431,idle,true,1,87,on,true,living room,false
2024-11-09 06:10,71.590,72,0.410,idle,true,1,87,on,false,living room,false
2024-11-09 06:11,71.608,72,0.392,idle,true,1,88,on,false,living room,false
2024-11-09 06:12,71.621,72,0.379,idle,true,1,88,on,true,living room,false
2024-11-09 06:13,71.643,72,0.357,idle,true,1,88,on,false,living room,false
2024-11-09 06:14,71.669,72,0.331,idle,true,1,88,on,false,living room,false
2024-11-09 06:15,71.695,72,0.305,idle,true,1,88,off,false,living room,false
2024-11-09 06:16,71.675,72,0.325,idle,true,1,89,on,true,living room,false
2024-11-09 06:17,71.676,72,0.324,idle,true,1,89,on,false,living room,false
2024-11-09 06:18,71.684,72,0.316,idle,true,1,89,off,true,living room,false
2024-11-09 06:19,71.686,72,0.314,idle,true,1,92,on,false,living room,true
2024-11-09 06:20,71.688,72,0.312,idle,true,1,92,on,false,living room,false
2024-11-09 06:21,71.693,72,0.307,idle,true,1,92,off,false,living room,false
2024-11-09 06:22,71.693,72,0.307,idle,true,1,71,on,true,living room,false
2024-11-09 06:23,71.719,72,0.281,idle,true,1,71,on,true,living room,false
2024-11-09 06:24,71.704,72,0.296,idle,true,1,71,on,false,living room,false
2024-11-09 06:25,71.686,72,0.314,idle,true,1,71,on,false,living room,false
2024-11-09 06:26,71.704,72,0.296,idle,true,1,71,off,false,living room,false
2024-11-09 06:27,71.720,72,0.280,idle,true,1,83,on,false,living room,false
2024-11-09 06:28,71.714,72,0.286,idle,true,1,83,on,false,living room,false
2024-11-09 06:29,71.698,72,0.302,idle,true,1,83,on,false,living room,false
2024-11-09 06:30,71.703,72,0.297,idle,true,1,83,off,false,living room,false
2024-11-09 06:31,71.729,72,0.271,idle,true,1,83,off,false,living room,false
2024-11-09 06:32,71.745,72,0.255,idle,true,1,83,off,true,living room,false
2024-11-09 06:33,71.756,72,0.244,idle,true,1,82,on,false,living room,false
2024-11-09 06:34,71.773,72,0.227,idle,true,1,82,off,false,living room,false
2024-11-09 06:35,71.762,72,0.238,idle,true,1,84,on,true,living room,false
2024-11-09 06:36,71.757,72,0.243,idle,true,1,84,off,true,living room,false
2024-11-09 06:37,71.776,72,0.224,idle,true,1,74,on,true,living room,false
2024-11-09 06:38,71.785,72,0.215,idle,true,1,74,on,false,living room,false
2024-11-09 06:39,71.780,72,0.220,idle,true,1,74,on,true,living room,false
2024-11-09 06:40,71.808,72,0.192,idle,true,1,74,on,false,living room,false
2024-11-09 06:41,71.834,72,0.166,idle,true,1,74,on,true,living room,false
2024-11-09 06:42,71.820,72,0.180,idle,true,1,75,on,false,living room,false
2024-11-09 06:43,71.803,72,0.197,idle,true,1,75,on,true,living room,false
2024-11-09 06:44,71.794,72,0.206,idle,true,1,75,off,false,living room,false
2024-11-09 06:45,71.816,72,0.184,idle,true,1,86,on,false,living room,false
2024-11-09 06:46,71.845,72,0.155,idle,true,1,86,on,false,living room,false
2024-11-09 06:47,71.859,72,0.141,idle,true,1,86,on,false,living room,false
2024-11-09 06:48,71.870,72,0.130,idle,true,1,85,on,false,living room,false
2024-11-09 06:49,71.853,72,0.147,idle,true,1,85,on,false,living room,false
2024-11-09 06:50,71.854,72,0.146,idle,true,1,85,off,false,living room,false
2024-11-09 06:51,71.853,72,0.147,idle,true,1,85,off,false,living room,false
2024-11-09 06:52,71.859,72,0.141,idle,true,1,85,off,false,living room,false
2024-11-09 06:53,71.869,72,0.131,idle,true,1,86,on,true,living room,false
2024-11-09 06:54,71.876,72,0.124,idle,true,1,86,off,false,living room,false
2024-11-09 06:55,71.888,72,0.112,idle,true,1,86,off,false,living room,false
2024-11-09 06:56,71.880,72,0.120,idle,true,1,86,off,false,living room,false
2024-11-09 06:57,71.896,72,0.104,idle,true,1,72,on,true,living room,false
2024-11-09 06:58,71.912,72,0.088,idle,true,1,72,on,false,living room,false
2024-11-09 06:59,71.934,72,0.066,idle,true,1,72,on,true,living room,false
2024-11-09 07:00,71.925,72,0.075,idle,true,1,72,off,true,living room,false
2024-11-09 07:01,71.915,72,0.085,idle,true,1,72,off,true,living room,false
2024-11-09 07:02,71.899,72,0.101,idle,true,1,72,off,false,living room,false
2024-11-09 07:03,71.905,72,0.095,idle,true,1,72,off,false,living room,false
2024-11-09 07:04,71.894,72,0.106,idle,true,1,72,off,true,living room,false
2024-11-09 07:05,71.917,72,0.083,idle,true,1,72,off,false,living room,false
2024-11-09 07:06,71.911,72,0.089,idle,true,1,72,off,true,living room,false
2024-11-09 07:07,71.892,72,0.108,idle,true,1,72,off,false,living room,false
2024-11-09 07:08,71.897,72,0.103,idle,true,1,72,off,false,living room,false
2024-11-09 07:09,71.894,72,0.106,idle,true,1,72,off,false,living room,false
2024-11-09 07:10,71.881,72,0.119,idle,true,1,77,on,true,living room,false
2024-11-09 07:11,71.907,72,0.093,idle,true,1,100,on,true,living room,true
2024-11-09 07:12,71.896,72,0.104,idle,true,1,100,off,true,living room,false
2024-11-09 07:13,71.884,72,0.116,idle,true,1,100,off,true,living room,false
2024-11-09 07:14,71.897,72,0.103,idle,true,1,100,off,true,living room,false
2024-11-09 07:15,71.925,72,0.075,idle,true,1,100,off,true,living room,false
2024-11-09 07:16,71.915,72,0.085,idle,true,1,100,off,false,living room,false
2024-11-09 07:17,71.897,72,0.103,idle,true,1,100,off,true,living room,false
2024-11-09 07:18,71.886,72,0.114,idle,true,1,100,off,false,living room,true
2024-11-09 07:19,71.904,72,0.096,idle,true,1,100,off,true,living room,false
2024-11-09 07:20,71.917,72,0.083,idle,true,1,100,off,false,living room,false
2024-11-09 07:21,71.939,72,0.061,idle,true,1,100,off,true,living room,false
2024-11-09 07:22,71.951,72,0.049,idle,true,1,100,off,true,living room,false
2024-11-09 07:23,71.954,72,0.046,idle,true,1,100,off,false,living room,false
2024-11-09 07:24,71.976,72,0.024,idle,true,1,100,off,false,living room,false
2024-11-09 07:25,71.971,72,0.029,idle,true,1,100,off,true,living room,false
2024-11-09 07:26,71.992,72,0.008,idle,true,1,100,off,true,living room,false
2024-11-09 07:27,72.003,72,0.003,idle,true,1,100,off,false,living room,false
2024-11-09 07:28,72.019,72,0.019,idle,true,1,100,off,false,living room,false
2024-11-09 07:29,72.015,72,0.015,idle,true,1,100,off,false,living room,false
2024-11-09 07:30,72.043,72,0.043,idle,true,1,96,on,true,living room,true
2024-11-09 07:31,72.038,72,0.038,idle,true,1,96,off,true,living room,false
2024-11-09 07:32,72.066,72,0.066,idle,true,1,96,off,true,living room,false
2024-11-09 07:33,72.088,72,0.088,idle,true,1,96,off,true,living room,false
2024-11-09 07:34,72.081,72,0.081,idle,true,1,96,off,false,living room,false
2024-11-09 07:35,72.099,72,0.099,idle,true,1,96,off,true,living room,false
2024-11-09 07:36,72.101,72,0.101,idle,true,1,79,on,false,living room,false
2024-11-09 07:37,72.091,72,0.091,idle,true,1,79,off,true,living room,false
2024-11-09 07:38,72.095,72,0.095,idle,true,1,79,off,true,living room,false
2024-11-09 07:39,72.086,72,0.086,idle,true,1,79,off,false,living room,false
2024-11-09 07:40,72.092,72,0.092,idle,true,1,79,off,false,living room,false
2024-11-09 07:41,72.115,72,0.115,idle,true,1,79,off,false,living room,false
2024-11-09 07:42,72.116,72,0.116,idle,true,1,79,off,false,living room,false
2024-11-09 07:43,72.130,72,0.130,idle,true,1,79,off,false,living room,false
2024-11-09 07:44,72.121,72,0.121,idle,true,1,79,off,false,living room,false
2024-11-09 07:45,72.147,72,0.147,idle,true,1,79,off,false,living room,false
2024-11-09 07:46,72.138,72,0.138,idle,true,1,79,off,false,living room,true
2024-11-09 07:47,72.150,72,0.150,idle,true,1,79,off,false,living room,false
2024-11-09 07:48,72.138,72,0.138,idle,true,1,79,off,true,living room,false
2024-11-09 07:49,72.159,72,0.159,idle,true,1,79,off,true,living room,false
2024-11-09 07:50,72.153,72,0.153,idle,true,1,79,off,false,living room,false
2024-11-09 07:51,72.150,72,0.150,idle,true,1,79,off,false,living room,false
2024-11-09 07:52,72.172,72,0.172,idle,true,1,79,off,true,living room,false
2024-11-09 07:53,72.193,72,0.193,idle,true,1,79,off,true,living room,false
2024-11-09 07:54,72.206,72,0.206,idle,true,1,79,off,false,living room,false
2024-11-09 07:55,72.189,72,0.189,idle,true,1,79,off,true,living room,false
2024-11-09 07:56,72.171,72,0.171,idle,true,1,82,on,false,living room,false
2024-11-09 07:57,72.197,72,0.197,idle,true,1,82,off,false,living room,false
2024-11-09 07:58,72.211,72,0.211,idle,true,1,82,off,false,living room,false
2024-11-09 07:59,72.207,72,0.207,idle,true,1,82,off,false,living room,false
2024-11-09 08:00,72.232,72,0.232,idle,true,1,82,off,false,living room,false
2024-11-09 08:01,72.261,72,0.261,idle,true,1,82,off,true,living room,false
2024-11-09 08:02,72.268,72,0.268,idle,true,1,82,off,true,living room,false
2024-11-09 08:03,72.255,72,0.255,idle,true,1,82,off,true,living room,false
2024-11-09 08:04,72.267,72,0.267,idle,true,1,82,off,true,living room,false
2024-11-09 08:05,72.266,72,0.266,idle,true,1,82,off,true,living room,false
2024-11-09 08:06,72.249,72,0.249,idle,true,1,82,off,false,living room,false
2024-11-09 08:07,72.272,72,0.272,idle,true,1,82,off,false,living room,false
2024-11-09 08:08,72.276,72,0.276,idle,true,1,90,on,false,living room,false
2024-11-09 08:09,72.270,72,0.270,idle,true,1,90,off,true,living room,false
2024-11-09 08:10,72.292,72,0.292,idle,true,1,90,off,true,living room,false
2024-11-09 08:11,72.293,72,0.293,idle,true,1,90,off,false,living room,false
2024-11-09 08:12,72.314,72,0.314,idle,true,1,90,off,true,living room,false
2024-11-09 08:13,72.314,72,0.314,idle,true,1,90,off,false,living room,false
2024-11-09 08:14,72.312,72,0.312,idle,true,1,90,off,false,living room,false
2024-11-09 08:15,72.318,72,0.318,idle,true,1,90,off,false,living room,false
2024-11-09 08:16,72.323,72,0.323,idle,true,1,90,off,true,living room,false
2024-11-09 08:17,72.353,72,0.353,idle,true,1,90,off,true,living room,false
2024-11-09 08:18,72.352,72,0.352,idle,true,1,90,off,true,living room,false
2024-11-09 08:19,72.374,72,0.374,idle,true,1,90,off,true,living room,false
2024-11-09 08:20,72.378,72,0.378,idle,true,1,90,off,true,living room,false
2024-11-09 08:21,72.395,72,0.395,idle,true,1,90,off,false,living room,false
2024-11-09 08:22,72.388,72,0.388,idle,true,1,90,off,false,living room,false
2024-11-09 08:23,72.375,72,0.375,idle,true,1,90,off,false,living room,false
2024-11-09 08:24,72.384,72,0.384,idle,true,1,79,on,false,living room,false
2024-11-09 08:25,72.377,72,0.377,idle,true,1,79,off,false,living room,false
2024-11-09 08:26,72.386,72,0.386,idle,true,1,79,off,false,living room,false
2024-11-09 08:27,72.388,72,0.388,idle,true,1,77,on,false,living room,false
2024-11-09 08:28,72.415,72,0.415,idle,true,1,77,off,false,living room,false
2024-11-09 08:29,72.413,72,0.413,idle,true,1,77,off,false,living room,false
2024-11-09 08:30,72.395,72,0.395,idle,true,1,77,off,false,living room,false
2024-11-09 08:31,72.392,72,0.392,idle,true,1,79,on,true,living room,false
2024-11-09 08:32,72.415,72,0.415,idle,true,1,79,off,false,living room,false
2024-11-09 08:33,72.406,72,0.406,idle,true,1,79,off,false,living room,false
